,markethashname,color,bordercolor,pricelatest,pricelatestsell,unstable,unstablereason,offervolume,sold24h,sold7d,sold30d,sold90d,wear,itemgroup,itemtype,rarity,quality,isstattrack,isstar
14114,Sticker | AdreN | Krakow 2017,4b69ff,d2d2d2,4.97,4.75,1,LOW_SALES_3PLUS_MONTHS,34.0,3,5,26,149,,sticker,krakow 2017,high grade,normal,0,0
14115,Sticker | AdreN | London 2018,4b69ff,d2d2d2,4.22,2.01,1,LOW_SALES_3PLUS_MONTHS,16.0,1,2,7,86,,sticker,london 2018,high grade,normal,0,0
14116,Sticker | adreN | MLG Columbus 2016,4b69ff,d2d2d2,1.2,1.18,1,LOW_SALES_3PLUS_MONTHS,42.0,1,4,24,87,,sticker,mlg columbus 2016,high grade,normal,0,0
14117,Sticker | advent (Foil) | Katowice 2019,8847ff,d2d2d2,15.37,11.78,1,LOW_SALES_3PLUS_MONTHS,21.0,0,1,16,70,,sticker,katowice 2019,remarkable,normal,0,0
14118,Sticker | advent | Katowice 2019,4b69ff,d2d2d2,1.4,1.45,1,LOW_SALES_MONTH,55.0,6,23,103,580,,sticker,katowice 2019,high grade,normal,0,0
14119,Sticker | Aeldari Avatar,4b69ff,d2d2d2,0.11,0.11,0,,269.0,11,139,729,2832,,sticker,"warhammer 40,000 sticker capsule",high grade,normal,0,0
14120,Sticker | Aerial (Foil) | Berlin 2019,8847ff,d2d2d2,0.23,0.19,1,LOW_SALES_WEEK,120.0,1,40,202,1048,,sticker,berlin 2019,remarkable,normal,0,0
14121,Sticker | Aerial (Foil) | Katowice 2019,8847ff,d2d2d2,2.56,2.15,1,LOW_SALES_3PLUS_MONTHS,25.0,1,3,14,92,,sticker,katowice 2019,remarkable,normal,0,0
14122,Sticker | Aerial (Gold) | Berlin 2019,,d2d2d2,7.06,7.93,1,LOW_SALES_3PLUS_MONTHS,45.0,0,0,4,30,,,,,,0,0
14123,Sticker | Aerial | Berlin 2019,4b69ff,d2d2d2,0.05,0.03,0,,1030.0,31,201,974,3698,,sticker,berlin 2019,high grade,normal,0,0
14124,Sticker | Aerial | Katowice 2019,4b69ff,d2d2d2,0.19,0.2,1,LOW_SALES_MONTH,109.0,0,12,74,314,,sticker,katowice 2019,high grade,normal,0,0
14125,Sticker | After Hours Stabbyfish,4b69ff,d2d2d2,0.29,0.28,0,,188.0,8,92,611,3298,,sticker,riptide surf shop sticker collection,high grade,normal,0,0
14126,Sticker | Agent Select,4b69ff,d2d2d2,0.05,0.03,0,,3431.0,153,1046,5692,26454,,sticker,10 year birthday sticker capsule,high grade,normal,0,0
14127,Sticker | Aim And Fire,4b69ff,d2d2d2,0.03,0.03,0,,15791.0,345,1559,7636,34489,,sticker,espionage sticker capsule,high grade,normal,0,0
14128,Sticker | aizy (Foil) | Atlanta 2017,d32ce6,d2d2d2,40.08,32.64,1,LOW_SALES_3PLUS_MONTHS,6.0,0,0,3,5,,sticker,atlanta 2017,exotic,normal,0,0
14129,Sticker | aizy (Foil) | Berlin 2019,8847ff,d2d2d2,0.39,0.33,1,LOW_SALES_MONTH,59.0,0,9,46,382,,sticker,berlin 2019,remarkable,normal,0,0
14130,Sticker | aizy (Foil) | Boston 2018,8847ff,d2d2d2,8.05,6.49,1,LOW_SALES_3PLUS_MONTHS,9.0,0,1,8,48,,sticker,boston 2018,remarkable,normal,0,0
14131,Sticker | aizy (Foil) | Cluj-Napoca 2015,d32ce6,d2d2d2,36.59,27.73,1,LOW_SALES_3PLUS_MONTHS,10.0,0,0,2,25,,sticker,cluj-napoca 2015,exotic,normal,0,0
14132,Sticker | aizy (Foil) | Cologne 2016,,d2d2d2,19.55,19.04,1,LOW_SALES_3PLUS_MONTHS,10.0,0,0,0,4,,,,,,0,0
14133,Sticker | aizy (Foil) | Krakow 2017,8847ff,d2d2d2,33.24,26.04,1,LOW_SALES_3PLUS_MONTHS,29.0,0,0,3,33,,sticker,krakow 2017,remarkable,normal,0,0
14134,Sticker | aizy (Foil) | MLG Columbus 2016,d32ce6,d2d2d2,8.88,8.02,1,LOW_SALES_3PLUS_MONTHS,11.0,0,0,4,16,,sticker,mlg columbus 2016,exotic,normal,0,0
14135,Sticker | aizy (Gold) | Berlin 2019,eb4b4b,d2d2d2,11.24,11.24,1,LOW_SALES_3PLUS_MONTHS,8.0,1,1,3,16,,sticker,berlin 2019,extraordinary,normal,0,0
14136,Sticker | aizy (Gold) | Krakow 2017,eb4b4b,d2d2d2,1608.2,387.78,1,NO_SALES_3PLUS_MONTHS,2.0,0,0,0,0,,sticker,krakow 2017,extraordinary,normal,0,0
14137,Sticker | aizy (Gold) | London 2018,,d2d2d2,996.04,320.0,1,LOW_SALES_3PLUS_MONTHS,1.0,0,0,0,1,,,,,,0,0
14138,Sticker | aizy | Atlanta 2017,4b69ff,d2d2d2,2.46,2.02,1,LOW_SALES_3PLUS_MONTHS,25.0,1,2,5,39,,sticker,atlanta 2017,high grade,normal,0,0
14139,Sticker | aizy | Berlin 2019,4b69ff,d2d2d2,0.07,0.06,1,LOW_SALES_WEEK,133.0,0,19,170,1680,,sticker,berlin 2019,high grade,normal,0,0
14140,Sticker | aizy | Boston 2018,4b69ff,d2d2d2,0.96,0.97,1,LOW_SALES_3PLUS_MONTHS,20.0,1,2,13,105,,sticker,boston 2018,high grade,normal,0,0
14141,Sticker | aizy | Cluj-Napoca 2015,,d2d2d2,11.2,8.69,1,LOW_SALES_3PLUS_MONTHS,15.0,0,1,5,38,,,,,,0,0
14142,Sticker | aizy | Cologne 2016,4b69ff,d2d2d2,3.08,1.77,1,LOW_SALES_3PLUS_MONTHS,12.0,0,0,3,39,,sticker,cologne 2016,high grade,normal,0,0
14143,Sticker | aizy | Krakow 2017,4b69ff,d2d2d2,1.88,1.87,1,LOW_SALES_3PLUS_MONTHS,49.0,1,9,40,284,,sticker,krakow 2017,high grade,normal,0,0
14144,Sticker | aizy | MLG Columbus 2016,4b69ff,d2d2d2,1.97,2.15,1,LOW_SALES_3PLUS_MONTHS,30.0,0,0,30,81,,sticker,mlg columbus 2016,high grade,normal,0,0
14145,Sticker | Akihabara Accept Surf Ava (Foil),d32ce6,d2d2d2,3.95,3.88,1,LOW_SALES_3PLUS_MONTHS,42.0,0,3,45,257,,sticker,riptide surf shop sticker collection,exotic,normal,0,0
14146,Sticker | Aleksib (Foil) | Berlin 2019,8847ff,d2d2d2,0.24,0.22,1,LOW_SALES_WEEK,227.0,0,29,234,951,,sticker,berlin 2019,remarkable,normal,0,0
14147,Sticker | Aleksib (Foil) | Katowice 2019,8847ff,d2d2d2,6.33,5.99,1,LOW_SALES_3PLUS_MONTHS,30.0,0,1,15,88,,sticker,katowice 2019,remarkable,normal,0,0
14148,Sticker | Aleksib (Glitter) | Antwerp 2022,8847ff,d2d2d2,0.05,0.03,0,,499.0,13,155,1525,4966,,sticker,antwerp 2022,remarkable,normal,0,0
14149,Sticker | Aleksib (Glitter) | Paris 2023,8847ff,d2d2d2,0.03,0.03,0,,5411.0,58,737,3687,32389,,sticker,paris 2023,remarkable,normal,0,0
14150,Sticker | Aleksib (Glitter) | Rio 2022,8847ff,d2d2d2,0.08,0.09,0,,175.0,13,87,358,2018,,sticker,rio 2022,remarkable,normal,0,0
14151,Sticker | Aleksib (Gold) | Antwerp 2022,eb4b4b,d2d2d2,5.37,4.18,1,LOW_SALES_3PLUS_MONTHS,28.0,1,4,35,94,,sticker,antwerp 2022,extraordinary,normal,0,0
14152,Sticker | Aleksib (Gold) | Berlin 2019,eb4b4b,d2d2d2,9.68,9.57,1,LOW_SALES_3PLUS_MONTHS,26.0,1,4,12,50,,sticker,berlin 2019,extraordinary,normal,0,0
14153,Sticker | Aleksib (Gold) | Katowice 2019,,d2d2d2,150.01,77.39,1,LOW_SALES_3PLUS_MONTHS,6.0,0,0,1,3,,,,,,0,0
14154,Sticker | Aleksib (Gold) | Paris 2023,eb4b4b,d2d2d2,1.9500000000000002,1.81,1,LOW_SALES_WEEK,53.0,6,30,192,1765,,sticker,paris 2023,extraordinary,normal,0,0
14155,Sticker | Aleksib (Gold) | Rio 2022,eb4b4b,d2d2d2,6.79,5.21,1,LOW_SALES_3PLUS_MONTHS,14.0,0,4,16,63,,sticker,rio 2022,extraordinary,normal,0,0
14156,Sticker | Aleksib (Holo) | Antwerp 2022,d32ce6,d2d2d2,1.62,1.52,1,LOW_SALES_WEEK,70.0,3,21,123,592,,sticker,antwerp 2022,exotic,normal,0,0
14157,Sticker | Aleksib (Holo) | Paris 2023,d32ce6,d2d2d2,0.41000000000000003,0.42,0,,151.0,31,173,963,9044,,sticker,paris 2023,exotic,normal,0,0
14158,Sticker | Aleksib (Holo) | Rio 2022,d32ce6,d2d2d2,0.8300000000000001,0.62,1,LOW_SALES_MONTH,28.0,2,17,91,339,,sticker,rio 2022,exotic,normal,0,0
14159,Sticker | Aleksib | Antwerp 2022,4b69ff,d2d2d2,0.03,0.03,0,,6901.0,43,469,3291,18129,,sticker,antwerp 2022,high grade,normal,0,0
14160,Sticker | Aleksib | Berlin 2019,4b69ff,d2d2d2,0.05,0.05,0,,1077.0,15,208,889,4694,,sticker,berlin 2019,high grade,normal,0,0
14161,Sticker | Aleksib | Katowice 2019,4b69ff,d2d2d2,0.8200000000000001,0.84,1,LOW_SALES_MONTH,47.0,3,14,81,339,,sticker,katowice 2019,high grade,normal,0,0
14162,Sticker | Aleksib | Paris 2023,4b69ff,d2d2d2,0.03,0.03,0,,76228.0,355,3419,19002,136100,,sticker,paris 2023,high grade,normal,0,0
14163,Sticker | Aleksib | Rio 2022,4b69ff,d2d2d2,0.03,0.03,0,,2121.0,8,295,2362,7917,,sticker,rio 2022,high grade,normal,0,0
14164,Sticker | ALEX (Foil) | Berlin 2019,8847ff,d2d2d2,0.30000000000000004,0.26,1,LOW_SALES_WEEK,52.0,27,49,325,844,,sticker,berlin 2019,remarkable,normal,0,0
14165,Sticker | ALEX (Foil) | Katowice 2019,8847ff,d2d2d2,9.26,12.47,1,LOW_SALES_3PLUS_MONTHS,12.0,3,10,18,59,,sticker,katowice 2019,remarkable,normal,0,0
14166,Sticker | ALEX (Gold) | Berlin 2019,eb4b4b,d2d2d2,6.68,6.5600000000000005,1,LOW_SALES_3PLUS_MONTHS,21.0,1,3,12,32,,sticker,berlin 2019,extraordinary,normal,0,0
14167,Sticker | ALEX (Gold) | Katowice 2019,,d2d2d2,144.71,171.59,1,LOW_SALES_3PLUS_MONTHS,6.0,0,0,0,1,,,,,,0,0
14168,Sticker | ALEX | Berlin 2019,4b69ff,d2d2d2,0.05,0.03,0,,981.0,10,132,1169,4255,,sticker,berlin 2019,high grade,normal,0,0
14169,Sticker | ALEX | Katowice 2019,4b69ff,d2d2d2,0.24,0.24,1,LOW_SALES_MONTH,85.0,0,12,121,374,,sticker,katowice 2019,high grade,normal,0,0
14170,Sticker | aliStair (Glitter) | Antwerp 2022,8847ff,d2d2d2,0.04,0.03,1,LOW_SALES_WEEK,994.0,5,63,343,2358,,sticker,antwerp 2022,remarkable,normal,0,0
14171,Sticker | aliStair (Glitter) | Paris 2023,8847ff,d2d2d2,0.03,0.03,0,,11504.0,37,581,3885,37351,,sticker,paris 2023,remarkable,normal,0,0
14172,Sticker | aliStair (Glitter) | Rio 2022,8847ff,d2d2d2,0.07,0.04,1,LOW_SALES_WEEK,183.0,16,39,142,823,,sticker,rio 2022,remarkable,normal,0,0
14173,Sticker | aliStair (Gold) | Antwerp 2022,eb4b4b,d2d2d2,2.42,1.97,1,LOW_SALES_3PLUS_MONTHS,25.0,0,2,31,106,,sticker,antwerp 2022,extraordinary,normal,0,0
14174,Sticker | aliStair (Gold) | Paris 2023,eb4b4b,d2d2d2,1.6600000000000001,1.38,1,LOW_SALES_WEEK,36.0,5,22,219,2175,,sticker,paris 2023,extraordinary,normal,0,0
14175,Sticker | aliStair (Holo) | Antwerp 2022,d32ce6,d2d2d2,0.85,0.77,1,LOW_SALES_WEEK,73.0,2,42,164,511,,sticker,antwerp 2022,exotic,normal,0,0
14176,Sticker | aliStair (Holo) | Paris 2023,d32ce6,d2d2d2,0.76,0.64,0,,89.0,19,149,908,11092,,sticker,paris 2023,exotic,normal,0,0
14177,Sticker | aliStair (Holo) | Rio 2022,,d2d2d2,0.53,0.43,1,LOW_SALES_MONTH,25.0,1,14,94,249,,,,,,0,0
14178,Sticker | aliStair | Antwerp 2022,4b69ff,d2d2d2,0.03,0.03,0,,8493.0,129,530,2634,7499,,sticker,antwerp 2022,high grade,normal,0,0
14179,Sticker | aliStair | Paris 2023,4b69ff,d2d2d2,0.03,0.03,0,,140916.0,1745,5697,37323,192776,,sticker,paris 2023,high grade,normal,0,0
14180,Sticker | aliStair | Rio 2022,4b69ff,d2d2d2,0.03,0.03,0,,2698.0,18,99,1330,5369,,sticker,rio 2022,high grade,normal,0,0
14181,Sticker | All Hail the King (Foil),d32ce6,,0.89,0.89,0,,287.0,31,206,1176,4493,,sticker,cs20 sticker capsule,exotic,normal,0,0
14182,Sticker | allu (Foil) | Berlin 2019,8847ff,d2d2d2,0.32,0.30000000000000004,1,LOW_SALES_WEEK,156.0,7,23,221,885,,sticker,berlin 2019,remarkable,normal,0,0
14183,Sticker | allu (Foil) | Cluj-Napoca 2015,d32ce6,d2d2d2,8.05,6.07,1,LOW_SALES_3PLUS_MONTHS,10.0,0,1,7,25,,sticker,cluj-napoca 2015,exotic,normal,0,0
14184,Sticker | allu (Foil) | Cologne 2015,d32ce6,d2d2d2,8.32,8.32,1,LOW_SALES_3PLUS_MONTHS,18.0,0,1,4,23,,sticker,cologne 2015,exotic,normal,0,0
14185,Sticker | allu (Foil) | Katowice 2019,8847ff,d2d2d2,3.41,3.37,1,LOW_SALES_3PLUS_MONTHS,34.0,0,1,13,97,,sticker,katowice 2019,remarkable,normal,0,0
14186,Sticker | allu (Foil) | Krakow 2017,8847ff,d2d2d2,18.25,18.44,1,LOW_SALES_3PLUS_MONTHS,22.0,0,2,9,39,,sticker,krakow 2017,remarkable,normal,0,0
14187,Sticker | allu (Gold) | Berlin 2019,eb4b4b,d2d2d2,9.31,7.75,1,LOW_SALES_3PLUS_MONTHS,19.0,0,0,11,46,,sticker,berlin 2019,extraordinary,normal,0,0
14188,Sticker | allu (Gold) | Katowice 2019,,d2d2d2,70.98,69.57,1,LOW_SALES_3PLUS_MONTHS,4.0,0,0,0,7,,,,,,0,0
14189,Sticker | allu | Atlanta 2017,4b69ff,d2d2d2,2.46,1.04,1,LOW_SALES_3PLUS_MONTHS,20.0,0,2,7,47,,sticker,atlanta 2017,high grade,normal,0,0
14190,Sticker | allu | Berlin 2019,4b69ff,d2d2d2,0.05,0.05,0,,786.0,30,144,1117,4103,,sticker,berlin 2019,high grade,normal,0,0
14191,Sticker | allu | Cluj-Napoca 2015,4b69ff,d2d2d2,1.38,1.12,1,LOW_SALES_3PLUS_MONTHS,32.0,1,2,34,144,,sticker,cluj-napoca 2015,high grade,normal,0,0
14192,Sticker | allu | Cologne 2015,4b69ff,d2d2d2,1.04,0.92,1,LOW_SALES_MONTH,200.0,0,5,42,293,,sticker,cologne 2015,high grade,normal,0,0
14193,Sticker | allu | Katowice 2019,4b69ff,d2d2d2,0.23,0.16,1,LOW_SALES_MONTH,103.0,0,7,58,485,,sticker,katowice 2019,high grade,normal,0,0
14194,Sticker | allu | Krakow 2017,4b69ff,d2d2d2,1.6600000000000001,1.51,1,LOW_SALES_3PLUS_MONTHS,65.0,2,13,47,174,,sticker,krakow 2017,high grade,normal,0,0
14195,Sticker | almazer (Foil) | Berlin 2019,8847ff,d2d2d2,0.36,0.34,1,LOW_SALES_MONTH,55.0,1,10,48,259,,sticker,berlin 2019,remarkable,normal,0,0
14196,Sticker | almazer | Berlin 2019,4b69ff,d2d2d2,0.07,0.08,1,LOW_SALES_WEEK,229.0,2,39,187,851,,sticker,berlin 2019,high grade,normal,0,0
14197,Sticker | AmaNEk (Foil) | Berlin 2019,8847ff,d2d2d2,0.29,0.28,1,LOW_SALES_MONTH,95.0,2,14,103,639,,sticker,berlin 2019,remarkable,normal,0,0
14198,Sticker | AmaNEk (Foil) | Boston 2018,8847ff,,6.7,7.03,1,LOW_SALES_3PLUS_MONTHS,18.0,0,0,5,27,,sticker,boston 2018,remarkable,normal,0,0
14199,Sticker | AmaNEk (Gold) | Berlin 2019,eb4b4b,d2d2d2,6.62,4.38,1,LOW_SALES_3PLUS_MONTHS,13.0,0,1,2,9,,sticker,berlin 2019,extraordinary,normal,0,0
14200,Sticker | AmaNEk (Gold) | Boston 2018,,d2d2d2,571.63,499.0,1,NO_SALES_3PLUS_MONTHS,2.0,0,0,0,0,,,,,,0,0
14201,Sticker | AMANEK (Gold) | Stockholm 2021,eb4b4b,d2d2d2,4.44,3.75,1,LOW_SALES_3PLUS_MONTHS,21.0,0,9,31,68,,sticker,stockholm 2021,extraordinary,normal,0,0
14202,Sticker | AMANEK (Holo) | Stockholm 2021,8847ff,d2d2d2,0.84,0.85,0,,93.0,11,147,551,1794,,sticker,stockholm 2021,remarkable,normal,0,0
14203,Sticker | AmaNEk | Berlin 2019,4b69ff,d2d2d2,0.05,0.03,0,,667.0,32,170,997,3836,,sticker,berlin 2019,high grade,normal,0,0
14204,Sticker | AmaNEk | Boston 2018,4b69ff,d2d2d2,0.9400000000000001,0.88,1,LOW_SALES_3PLUS_MONTHS,20.0,0,2,10,57,,sticker,boston 2018,high grade,normal,0,0
14205,Sticker | AMANEK | Stockholm 2021,4b69ff,d2d2d2,0.03,0.03,0,,4097.0,11,305,1621,8817,,sticker,stockholm 2021,high grade,normal,0,0
14206,Sticker | Ancient Beast,4b69ff,d2d2d2,0.06,0.05,0,,7181.0,291,1858,9257,37879,,sticker,broken fang sticker collection,high grade,normal,0,0
14207,Sticker | Ancient Beast (Foil),d32ce6,d2d2d2,0.99,0.9,0,,625.0,40,662,2683,9386,,sticker,broken fang sticker collection,exotic,normal,0,0
14208,Sticker | Ancient Marauder,4b69ff,d2d2d2,0.55,0.56,0,,894.0,122,773,3830,16509,,sticker,broken fang sticker collection,high grade,normal,0,0
14209,Sticker | Ancient Protector,4b69ff,d2d2d2,0.08,0.07,0,,3406.0,92,1056,5886,28451,,sticker,broken fang sticker collection,high grade,normal,0,0
14210,Sticker | ANDROID (Foil) | London 2018,8847ff,d2d2d2,3.14,3.11,1,LOW_SALES_3PLUS_MONTHS,23.0,0,1,6,82,,sticker,london 2018,remarkable,normal,0,0
14211,Sticker | ANDROID (Gold) | London 2018,eb4b4b,d2d2d2,46.19,75.25,1,LOW_SALES_3PLUS_MONTHS,,0,0,0,1,,sticker,london 2018,extraordinary,normal,0,0
14212,Sticker | ANDROID | London 2018,4b69ff,d2d2d2,0.27,0.2,1,LOW_SALES_MONTH,110.0,0,18,82,262,,sticker,london 2018,high grade,normal,0,0
14213,Sticker | ANGE1 (Foil) | Berlin 2019,8847ff,d2d2d2,0.21,0.21,1,LOW_SALES_WEEK,197.0,5,31,166,881,,sticker,berlin 2019,remarkable,normal,0,0
14214,Sticker | ANGE1 (Foil) | Katowice 2019,8847ff,d2d2d2,6.57,7.39,1,LOW_SALES_3PLUS_MONTHS,37.0,0,8,68,161,,sticker,katowice 2019,remarkable,normal,0,0
14215,Sticker | ANGE1 (Gold) | Berlin 2019,eb4b4b,d2d2d2,8.39,9.37,1,LOW_SALES_3PLUS_MONTHS,37.0,0,0,6,19,,sticker,berlin 2019,extraordinary,normal,0,0
14216,Sticker | ANGE1 (Gold) | Katowice 2019,eb4b4b,d2d2d2,115.0,64.95,1,LOW_SALES_3PLUS_MONTHS,3.0,0,1,3,4,,sticker,katowice 2019,extraordinary,normal,0,0
14217,Sticker | ANGE1 (Gold) | London 2018,,d2d2d2,482.31,119.45,1,LOW_SALES_3PLUS_MONTHS,1.0,0,0,0,0,,,,,,0,0
14218,Sticker | ANGE1 | Atlanta 2017,4b69ff,d2d2d2,5.15,5.3,1,LOW_SALES_3PLUS_MONTHS,31.0,0,3,5,64,,sticker,atlanta 2017,high grade,normal,0,0
14219,Sticker | ANGE1 | Berlin 2019,4b69ff,d2d2d2,0.05,0.03,0,,1195.0,12,166,916,5565,,sticker,berlin 2019,high grade,normal,0,0
14220,Sticker | ANGE1 | Katowice 2019,4b69ff,d2d2d2,0.4,0.4,1,LOW_SALES_WEEK,118.0,6,37,160,764,,sticker,katowice 2019,high grade,normal,0,0
14221,Sticker | ANGE1 | London 2018,4b69ff,d2d2d2,0.31,0.27,1,LOW_SALES_WEEK,73.0,0,21,147,604,,sticker,london 2018,high grade,normal,0,0
14222,Sticker | ANNIHILATION (Glitter) | Paris 2023,8847ff,d2d2d2,0.03,0.03,0,,4815.0,69,651,4921,46403,,sticker,paris 2023,remarkable,normal,0,0
14223,Sticker | ANNIHILATION (Glitter) | Rio 2022,8847ff,d2d2d2,0.08,0.07,1,LOW_SALES_WEEK,145.0,4,29,235,894,,sticker,rio 2022,remarkable,normal,0,0
14224,Sticker | ANNIHILATION (Gold) | Paris 2023,eb4b4b,d2d2d2,1.8399999999999999,1.6,1,LOW_SALES_WEEK,31.0,9,43,250,2224,,sticker,paris 2023,extraordinary,normal,0,0
14225,Sticker | ANNIHILATION (Holo) | Paris 2023,d32ce6,d2d2d2,0.9500000000000001,0.92,0,,158.0,38,216,1128,11846,,sticker,paris 2023,exotic,normal,0,0
14226,Sticker | ANNIHILATION (Holo) | Rio 2022,,d2d2d2,0.9500000000000001,0.87,1,LOW_SALES_MONTH,38.0,1,11,78,235,,,,,,0,0
14227,Sticker | ANNIHILATION | Paris 2023,4b69ff,d2d2d2,0.03,0.03,0,,131368.0,483,3269,34142,194270,,sticker,paris 2023,high grade,normal,0,0
14228,Sticker | ANNIHILATION | Rio 2022,4b69ff,d2d2d2,0.03,0.03,1,LOW_SALES_WEEK,3053.0,5,59,1024,4309,,sticker,rio 2022,high grade,normal,0,0
14229,Sticker | Apeks (Glitter) | Paris 2023,8847ff,d2d2d2,0.5700000000000001,0.56,0,,3690.0,658,5331,34341,308159,,sticker,paris 2023,remarkable,normal,0,0
14230,Sticker | Apeks (Gold) | Paris 2023,eb4b4b,d2d2d2,6.47,6.02,0,,125.0,14,168,1165,11233,,sticker,paris 2023,extraordinary,normal,0,0
14231,Sticker | Apeks (Holo) | Paris 2023,d32ce6,d2d2d2,9.7,9.48,0,,366.0,171,983,5571,58630,,sticker,paris 2023,exotic,normal,0,0
14232,Sticker | Apeks | Paris 2023,4b69ff,d2d2d2,0.04,0.03,0,,134354.0,3145,27991,142735,1491713,,sticker,paris 2023,high grade,normal,0,0
14233,Sticker | apEX (Champion) | Paris 2023,4b69ff,d2d2d2,0.03,0.03,0,,167176.0,457,8456,61625,257776,,sticker,paris 2023,high grade,normal,0,0
14234,Sticker | apEX (Foil) | Atlanta 2017,d32ce6,d2d2d2,51.79,51.3,1,LOW_SALES_3PLUS_MONTHS,5.0,0,0,0,2,,sticker,atlanta 2017,exotic,normal,0,0
14235,Sticker | apEX (Foil) | Berlin 2019,8847ff,d2d2d2,0.30000000000000004,0.27,1,LOW_SALES_WEEK,157.0,4,55,195,664,,sticker,berlin 2019,remarkable,normal,0,0
14236,Sticker | apEX (Foil) | Boston 2018,,d2d2d2,7.47,6.14,1,LOW_SALES_3PLUS_MONTHS,22.0,0,1,8,47,,,,,,0,0
14237,Sticker | apEX (Foil) | Cluj-Napoca 2015,d32ce6,d2d2d2,20.86,19.7,1,LOW_SALES_3PLUS_MONTHS,15.0,0,1,8,21,,sticker,cluj-napoca 2015,exotic,normal,0,0
14238,Sticker | apEX (Foil) | Cologne 2015,d32ce6,d2d2d2,10.06,9.18,1,LOW_SALES_3PLUS_MONTHS,28.0,2,5,13,41,,sticker,cologne 2015,exotic,normal,0,0
14239,Sticker | apEX (Foil) | Cologne 2016,,d2d2d2,41.92,49.64,1,LOW_SALES_3PLUS_MONTHS,6.0,0,0,2,5,,,,,,0,0
14240,Sticker | apEX (Foil) | Katowice 2019,8847ff,d2d2d2,8.11,8.37,1,LOW_SALES_3PLUS_MONTHS,32.0,0,2,13,53,,sticker,katowice 2019,remarkable,normal,0,0
14241,Sticker | apEX (Foil) | Krakow 2017,8847ff,d2d2d2,41.4,50.46,1,LOW_SALES_3PLUS_MONTHS,19.0,0,0,2,18,,sticker,krakow 2017,remarkable,normal,0,0
14242,Sticker | apEX (Foil) | MLG Columbus 2016,d32ce6,d2d2d2,16.06,13.97,1,LOW_SALES_3PLUS_MONTHS,13.0,0,1,4,21,,sticker,mlg columbus 2016,exotic,normal,0,0
14243,"Sticker | apEX (Glitter, Champion) | Paris 2023",8847ff,d2d2d2,0.03,0.03,0,,4339.0,253,2788,12263,67659,,sticker,paris 2023,remarkable,normal,0,0
14244,Sticker | apEX (Glitter) | Antwerp 2022,8847ff,d2d2d2,0.05,0.03,0,,691.0,3,155,612,3363,,sticker,antwerp 2022,remarkable,normal,0,0
14245,Sticker | apEX (Glitter) | Paris 2023,8847ff,d2d2d2,0.04,0.03,0,,1846.0,43,547,2675,17886,,sticker,paris 2023,remarkable,normal,0,0
14246,Sticker | apEX (Glitter) | Rio 2022,8847ff,d2d2d2,0.21,0.11,0,,124.0,130,183,352,908,,sticker,rio 2022,remarkable,normal,0,0
14247,"Sticker | apEX (Gold, Champion) | Paris 2023",eb4b4b,d2d2d2,1.9500000000000002,2.08,0,,127.0,15,104,585,5318,,sticker,paris 2023,extraordinary,normal,0,0
14248,Sticker | apEX (Gold) | Antwerp 2022,eb4b4b,d2d2d2,5.12,5.19,1,LOW_SALES_3PLUS_MONTHS,22.0,0,1,10,63,,sticker,antwerp 2022,extraordinary,normal,0,0
14249,Sticker | apEX (Gold) | Berlin 2019,eb4b4b,d2d2d2,14.96,10.41,1,LOW_SALES_3PLUS_MONTHS,20.0,0,1,2,12,,sticker,berlin 2019,extraordinary,normal,0,0
14250,Sticker | apEX (Gold) | Boston 2018,,d2d2d2,1125.77,128.0,1,NO_SALES_3PLUS_MONTHS,1.0,0,0,0,0,,,,,,0,0
14251,Sticker | apEX (Gold) | Katowice 2019,eb4b4b,d2d2d2,159.21,115.0,1,LOW_SALES_3PLUS_MONTHS,5.0,0,0,0,1,,sticker,katowice 2019,extraordinary,normal,0,0
14252,Sticker | apEX (Gold) | Krakow 2017,,d2d2d2,818.08,1113.09,1,LOW_SALES_3PLUS_MONTHS,,0,0,1,1,,,,,,0,0
14253,Sticker | apEX (Gold) | Paris 2023,eb4b4b,d2d2d2,4.65,4.4,1,LOW_SALES_WEEK,42.0,7,28,129,793,,sticker,paris 2023,extraordinary,normal,0,0
14254,Sticker | apEX (Gold) | Rio 2022,,d2d2d2,8.67,7.88,1,LOW_SALES_3PLUS_MONTHS,16.0,0,2,10,33,,,,,,0,0
14255,Sticker | apEX (Gold) | Stockholm 2021,eb4b4b,d2d2d2,8.77,7.07,1,LOW_SALES_3PLUS_MONTHS,36.0,1,4,14,62,,sticker,stockholm 2021,extraordinary,normal,0,0
14256,"Sticker | apEX (Holo, Champion) | Paris 2023",d32ce6,d2d2d2,0.49,0.49,0,,327.0,58,413,2414,24443,,sticker,paris 2023,exotic,normal,0,0
14257,Sticker | apEX (Holo) | Antwerp 2022,d32ce6,d2d2d2,2.08,1.81,1,LOW_SALES_MONTH,48.0,1,32,91,441,,sticker,antwerp 2022,exotic,normal,0,0
14258,Sticker | apEX (Holo) | Paris 2023,d32ce6,d2d2d2,0.98,0.96,0,,115.0,5,88,520,4651,,sticker,paris 2023,exotic,normal,0,0
14259,Sticker | apEX (Holo) | Rio 2022,,d2d2d2,1.52,1.52,1,LOW_SALES_3PLUS_MONTHS,32.0,1,6,39,218,,,,,,0,0
